"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @robintlewis: #Sweden’s #recycling is so revolutionary the country has run out of rubbish - #green #climate #environment #news https://t…",FALSE,0,NA,2016-12-16 12:06:01,FALSE,NA,"809731302064816128",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","P_Clovetotravel",5,TRUE,FALSE,NA,NA
"RT @nycjim: On #climate, Trump doesn’t want to listen to scientists; on Russia he won’t listen to intel experts. Detect a trend? https://t.…",FALSE,0,NA,2016-12-16 12:05:01,FALSE,NA,"809731052122030081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","259dd2e02f2242e",376,TRUE,FALSE,NA,NA
"@KenCaldeira a follow up ken for your perusal regarrds keep up the mostly good freehold experiments on the globe by… https://t.co/qkECXTBfkl",FALSE,0,"KenCaldeira",2016-12-16 12:03:24,TRUE,NA,"809730643579940864","146548246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greentreenetwor",0,FALSE,FALSE,NA,NA
"RT @contexteenergie: #climate Les eurodéputés veulent un peu plus d’ambition pour le marché du carbone [€] #EUETS #EU2030   

https://t.co/…",FALSE,0,NA,2016-12-16 12:03:12,FALSE,NA,"809730595614035968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenjaminJullien",4,TRUE,FALSE,NA,NA
"NYT:#Climate As Trump Signals Climate Action Pullback, Local Leaders Push Forward https://t.co/XJfWX208j9 https://t.co/BSkeNBr5UM",FALSE,0,NA,2016-12-16 12:03:09,FALSE,NA,"809730583383379968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","FindSource",0,FALSE,FALSE,NA,NA
"Margaret Wente says there's no scientific consensus on #climate change. She cites no sources to back the claim.… https://t.co/EOGhZIt8BA",FALSE,2,NA,2016-12-16 12:03:06,TRUE,NA,"809730569496039425",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","rabbleca",3,FALSE,FALSE,NA,NA
"AUDIO: IIED researcher Brianna Craft discusses #climate diplomacy for beginners on @the_fp_project podcast --&gt;… https://t.co/Gd4cR51swb",FALSE,3,NA,2016-12-16 12:01:01,TRUE,NA,"809730044914528257",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IIED",2,FALSE,FALSE,NA,NA
"Great to have an article from the legendary @GeorgeMonbiot this week, about a # corrupt #media vs #climate #crisis… https://t.co/rZvd1y3eKu",FALSE,0,NA,2016-12-16 12:00:56,TRUE,NA,"809730024559546369",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Crowdleaf",0,FALSE,FALSE,NA,NA
"The latest Dr. Buzzkill Daily! https://t.co/OdkifiJwuQ Thanks to @caroljclouse @carbonfreeda @BiosfearCorp #climate #gmo",FALSE,0,NA,2016-12-16 12:00:45,FALSE,NA,"809729978845851648",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","CeliloHealth",0,FALSE,FALSE,NA,NA
"Listened to Your Call : #Climate #denial in era of Trump
/#Interview #Commentary #ClimateChange #ActOnClimate #p2 https://t.co/WpG74Ixcg9",FALSE,2,NA,2016-12-16 12:00:32,FALSE,NA,"809729921828487168",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","RGtweets510",0,FALSE,FALSE,NA,NA
"RT @BuyMeOnce: <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/FgiXEIDdXb #renewableenergy #climate https://t.co/7q8yDWbM7H",FALSE,0,NA,2016-12-16 12:00:09,FALSE,NA,"809729826382905344",NA,"<a href=""http://www.fairfrog.nl"" rel=""nofollow"">FairFrogRetweetBot</a>","fairfrogNL",1,TRUE,FALSE,NA,NA
"RT @SouBundanga: It's still hot! Second hottest November in the NASA GISTemp record. Where's the ice age? #climate https://t.co/UgKcV20O37…",FALSE,0,NA,2016-12-16 12:00:02,FALSE,NA,"809729798616600576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KatyDuke",6,TRUE,FALSE,NA,NA
"News, far more than art, is artifact - McLuhan https://t.co/UJZyIb7Jkh Os sertanista hoje são @mediagazer #icymi #climate",FALSE,0,NA,2016-12-16 11:59:47,FALSE,NA,"809729735282540544",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","rmesquita",0,FALSE,FALSE,NA,NA
"RT @SEIclimate: Peruvian #climate lawsuit against German #coal giant dismissed | @ClimateHome https://t.co/NQwVO2UXt2 paths for litigation…",FALSE,0,NA,2016-12-16 11:58:16,FALSE,NA,"809729352418099200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sunil_SLU",2,TRUE,FALSE,NA,NA
"RT @RAKraemer: What should #G20 during #G20Germany do on #climate &amp; #energy transformation? 
https://t.co/BOGo95aC5r @IASS_Potsdam",FALSE,0,NA,2016-12-16 11:57:35,FALSE,NA,"809729179654754305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RAKraemer",41,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 11:57:22,FALSE,NA,"809729125271343104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malagabaldi",106,TRUE,FALSE,NA,NA
"Hot off the press! AoB Blog Daily Digest is out! https://t.co/jhEVuKfGvj #climatechange #climate",FALSE,0,NA,2016-12-16 11:57:16,FALSE,NA,"809729101300961281",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","annbot",0,FALSE,FALSE,NA,NA
"The latest The Community Gleaner! https://t.co/byTE8zg8II Thanks to @GenEngNetwork @crcf66 @Veldkers #urbanagriculture #climate",FALSE,1,NA,2016-12-16 11:57:10,FALSE,NA,"809729077670281216",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","permafrog",1,FALSE,FALSE,NA,NA
"RT @sabbah: The latest 'The Environment &amp; Nature Daily!' https://t.co/1vGf62M4tA #climatechange #climate",FALSE,0,NA,2016-12-16 11:56:31,FALSE,NA,"809728913395941376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","brenda_archer",1,TRUE,FALSE,NA,NA
"How to manage the end of the fossil fuel era https://t.co/XTuEtyEcPs via @TC_Africa #equity #efficiency #StrandedAssets #risks #climate",FALSE,0,NA,2016-12-16 11:56:27,FALSE,NA,"809728894630789120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schellhor",0,FALSE,FALSE,NA,NA
"United states of denial: forces behind Trump have run Australia's #climate policy for years | Graham Readfearn https://t.co/fZIJvZk4dv",FALSE,0,NA,2016-12-16 11:56:13,FALSE,NA,"809728837940412416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LearnFromNature",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 11:55:11,FALSE,NA,"809728575666585600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SocioSchool",106,TRUE,FALSE,NA,NA
"RT @dw_environment: #Germany risks missing its #climate targets according a report released by the @BMF_Bund https://t.co/h9mdoSZum6 #clima…",FALSE,0,NA,2016-12-16 11:54:17,FALSE,NA,"809728352160514049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rmaria_AL",9,TRUE,FALSE,NA,NA
"The latest 'The Environment &amp; Nature Daily!' https://t.co/1vGf62M4tA #climatechange #climate",FALSE,1,NA,2016-12-16 11:54:12,FALSE,NA,"809728330605953024",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","sabbah",1,FALSE,FALSE,NA,NA
"RT @arikring: Once an ""Alternative #Energy"" #Solar is Definitely Mainstream &amp; Affordable Now!

https://t.co/MA1nk6fbOI
#Climate #KeepItInTh…",FALSE,0,NA,2016-12-16 11:53:25,FALSE,NA,"809728132722946048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SofiaFGrape",68,TRUE,FALSE,NA,NA
"RT @climatehawk1: Chorus of groups and citizens demands 100% renewable energy by 2050 | @CommonDreams https://t.co/nZG7M6GHkC #climate http…",FALSE,0,NA,2016-12-16 11:53:25,FALSE,NA,"809728132605444096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECOWARRIORSS",57,TRUE,FALSE,NA,NA
"RT @VikramSolar: Tell Investors of #Climate Risks, #Energy Sector Is Urged https://t.co/BOIK4UHWZu",FALSE,0,NA,2016-12-16 11:52:38,FALSE,NA,"809727935900946432",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NRGrenaissance",1,TRUE,FALSE,NA,NA
"Why Obama can't ignore this #climate #lawsuit by America's youth https://t.co/1DH3FNt6bU via @ConversationUS #justice #millennials",FALSE,1,NA,2016-12-16 11:51:39,FALSE,NA,"809727688978165761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schellhor",0,FALSE,FALSE,NA,NA
"RT @RAKraemer: What should #G20 during #G20Germany do on #climate &amp; #energy transformation? 
https://t.co/BOGo95aC5r @IASS_Potsdam",FALSE,0,NA,2016-12-16 11:50:31,FALSE,NA,"809727404780335104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkPlackett1",41,TRUE,FALSE,NA,NA
"US Installs Record Amount of #SolarPower +192% - #solar #green #cleanenergy #Sustainability #environment #climate  https://t.co/wopobRng5K",FALSE,1,NA,2016-12-16 11:50:30,FALSE,NA,"809727399436963841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djrosenstein",1,FALSE,FALSE,NA,NA
"RT @dw_environment: #Germany risks missing its #climate targets according a report released by the @BMF_Bund https://t.co/h9mdoSZum6 #clima…",FALSE,0,NA,2016-12-16 11:49:45,FALSE,NA,"809727208403017729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkPlackett1",9,TRUE,FALSE,NA,NA
"Tell Investors of #Climate Risks, #Energy Sector Is Urged https://t.co/BOIK4UHWZu",FALSE,1,NA,2016-12-16 11:49:40,FALSE,NA,"809727188887105536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikramSolar",1,FALSE,FALSE,NA,NA
"RT @climatehawk1: Trump’s approach: a fresh start or crazy reckless? - @nytimes  https://t.co/6eZaYtMNwc #climate #science #globalwarming h…",FALSE,0,NA,2016-12-16 11:48:17,FALSE,NA,"809726841711984640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoongWu",27,TRUE,FALSE,NA,NA
"RealScience:Guardian : Europe To Drown By 2020 #COP21 #globalwarming #climate #ClimateChange https://t.co/aJCDRKqZKH",FALSE,0,NA,2016-12-16 11:48:03,FALSE,NA,"809726783465619457",NA,"<a href=""http://uClimate.com"" rel=""nofollow"">PlantsLoveCo2</a>","PlantsLoveCO2",0,FALSE,FALSE,NA,NA
"RT @MartinMKC: CTA - make #peace not #war.
#conflict
#climate
#WMD
#Trump
#Interpol
#SocialMedia https://t.co/oLGrPg0Rnx",FALSE,0,NA,2016-12-16 11:47:55,FALSE,NA,"809726748875100160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnneBluebelle",2,TRUE,FALSE,NA,NA
"Reading Borough Council Suggested #ECO4CLIM_Rdg #Climate 
#Innovation+ #Jobs Strategy https://t.co/Nnnfn3BkNo… https://t.co/THNRmsTHV0",FALSE,0,NA,2016-12-16 11:47:16,TRUE,NA,"809726585364430848",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","CCCRdg",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: Biden urges Canada to fight #climate change despite Trump - @ABCNews https://t.co/I1eS6UMykc #globalwarming #ActOnClimate…",FALSE,0,NA,2016-12-16 11:46:27,FALSE,NA,"809726377653981184",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","ochreblue",95,TRUE,FALSE,NA,NA
"RT @ShiCooks: .@JerryBrownGov on Trump’s proposed attack on #climate #science: ""We're ready to fight"" https://t.co/T1yOVJcqwb h/t @MarkRuff…",FALSE,0,NA,2016-12-16 11:45:41,FALSE,NA,"809726185139736577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GilCividanes",4,TRUE,FALSE,NA,NA
"Grab your sweaters: The #polarvortex is back. #climate @SmithsonianMag 
https://t.co/PH3plKwJf7",FALSE,1,NA,2016-12-16 11:45:23,FALSE,NA,"809726112217579520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheDailyClimate",1,FALSE,FALSE,NA,NA
"President Obama, Aleppo, #CLIMATE Change: Your Friday Briefing https://t.co/BJRmLzwQOm  #GlobalWarming #climatechange",FALSE,0,NA,2016-12-16 11:44:21,FALSE,NA,"809725852015591424",NA,"<a href=""http://gridpointweather.com"" rel=""nofollow"">Gridpointwx</a>","gridpointwx",0,FALSE,FALSE,NA,NA
"RT @RAKraemer: What should #G20 during #G20Germany do on #climate &amp; #energy transformation? 
https://t.co/BOGo95aC5r @IASS_Potsdam",FALSE,0,NA,2016-12-16 11:44:19,FALSE,NA,"809725842830065664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arne_JJ",41,TRUE,FALSE,NA,NA
"President Obama, Aleppo, #CLIMATE Change: Your Friday Briefing https://t.co/3kjZZ8POSA  #GlobalWarming #climatechange",FALSE,0,NA,2016-12-16 11:44:13,FALSE,NA,"809725818763091968",NA,"<a href=""http://www.weather-globe.com"" rel=""nofollow"">weather-globe</a>","TimMelino",1,FALSE,FALSE,NA,NA
"RT @nycjim: On #climate, Trump doesn’t want to listen to scientists; on Russia he won’t listen to intel experts. Detect a trend? https://t.…",FALSE,0,NA,2016-12-16 11:43:59,FALSE,NA,"809725760172937216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smithmarie",376,TRUE,FALSE,NA,NA
"#climate Hot off the Press! Climate Change Risks to Business, Governance and Society is out! https://t.co/oTPi4Fsb6D #sustainability #grnbz",FALSE,1,NA,2016-12-16 11:43:56,FALSE,NA,"809725745073389568",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Mitidaption",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: Polar bear, wild reindeer decline worsening as #climate change continues to melt Arctic ice: @ABC https://t.co/gcF0ZLGLIm…",FALSE,0,NA,2016-12-16 11:43:21,FALSE,NA,"809725600818728960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BellaagaSutherl",119,TRUE,FALSE,NA,NA
"RT @dw_environment: #Germany risks missing its #climate targets according a report released by the @BMF_Bund https://t.co/h9mdoSZum6 #clima…",FALSE,0,NA,2016-12-16 11:43:01,FALSE,NA,"809725517423382529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","percepticonblog",9,TRUE,FALSE,NA,NA
"CTA - make #peace not #war.
#conflict
#climate
#WMD
#Trump
#Interpol
#SocialMedia https://t.co/oLGrPg0Rnx",FALSE,3,NA,2016-12-16 11:42:38,FALSE,NA,"809725420652281856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinMKC",2,FALSE,FALSE,NA,NA
"RT @AllanMargolin: MUST Read By @tomfriedman  - Trump's Appointments of flagrant #climate deniers is INEXCUSABLE https://t.co/6NQyVr4ZQ1 vi…",FALSE,0,NA,2016-12-16 11:42:32,FALSE,NA,"809725392512614400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","williamcarterEE",78,TRUE,FALSE,NA,NA
"RT @MissionClimate: #Mission:#Climate @ home &gt; Only buy recycleable plastic (by @greengoddess892) #ClimateChange #Tip #LoveOurPlanet",FALSE,0,NA,2016-12-16 11:42:14,FALSE,NA,"809725318042972160",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","breathalicen",1,TRUE,FALSE,NA,NA
"RT @ClimateTruthNow: Fortune-tellers and clowns like Al Gore, Bill Maher, and Jon Stewart have zero credibility on climate issues. #climate",FALSE,0,NA,2016-12-16 11:42:06,FALSE,NA,"809725285457428480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Billferg1941",3,TRUE,FALSE,NA,NA
"RT @arikring: Once an ""Alternative #Energy"" #Solar is Definitely Mainstream &amp; Affordable Now!

https://t.co/MA1nk6fbOI
#Climate #KeepItInTh…",FALSE,0,NA,2016-12-16 11:41:16,FALSE,NA,"809725074941026304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imandsom",68,TRUE,FALSE,NA,NA
"#Hashtags: #4change #aid #cleantech #climate #climatechange #climateaction #CSR #earthtweet #eco #sustainable #upcycling #urbanag",FALSE,0,NA,2016-12-16 11:39:26,FALSE,NA,"809724613244633088",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","greensoci",0,FALSE,FALSE,NA,NA
"How investments in  Green Business can address youth unemployment in Nigeria https://t.co/GmiU8soy0K via @audioBoom #green #climate #women",FALSE,0,NA,2016-12-16 11:38:54,FALSE,NA,"809724477546307586",NA,"<a href=""http://audioboom.com"" rel=""nofollow"">audioBoom</a>","onohreal",1,FALSE,FALSE,NA,NA
"RT @dw_environment: #Germany risks missing its #climate targets according a report released by the @BMF_Bund https://t.co/h9mdoSZum6 #clima…",FALSE,0,NA,2016-12-16 11:38:15,FALSE,NA,"809724314857730049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monalisazelf",9,TRUE,FALSE,NA,NA
"WorldBankSAsia: News: Global community supports record $75B package to #endpoverty w/ focus on #refugees, #climate https://t.co/QFgkZUEze7…",FALSE,1,NA,2016-12-16 11:38:07,FALSE,NA,"809724281911476224",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ZahraLodhi1",0,FALSE,FALSE,NA,NA
"RT @AssaadRazzouk: We Are Living Through A Massive 5 Sigma Global Sea Ice Crash: Random Chance Odds Are 0.00000057%

#climate (source: http…",FALSE,0,NA,2016-12-16 11:37:42,FALSE,NA,"809724178249216000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ez4u2say_Janis",292,TRUE,FALSE,NA,NA
"Sorry coal peeps. Solar power is becoming the cheapest form of electricity.  #jobs #economy #climate https://t.co/380oDkJnsY",FALSE,0,NA,2016-12-16 11:37:15,FALSE,NA,"809724064789041152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MPGomatic",0,FALSE,FALSE,NA,NA
"RT @Bentler: https://t.co/DSDXG1fcj4
Portland Bans New Fossil Fuel Infrastructure in Stand Against Climate Change
#climate #policy #oregon…",FALSE,0,NA,2016-12-16 11:36:44,FALSE,NA,"809723932811161602",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","perchja",6,TRUE,FALSE,NA,NA
"Climate What: A Timeline to Catastrophe? #climate #environment #sustainability #SDGs https://t.co/DZc7AAUiSw",FALSE,0,NA,2016-12-16 11:36:42,FALSE,NA,"809723926246895616",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Biz_Services_AU",0,FALSE,FALSE,NA,NA
"Why people choose #displacement leaving home to other lands? #Climate Change, #Conflict, #poverty, #hunger #Africa https://t.co/O3DaNDdbo9",FALSE,0,NA,2016-12-16 11:36:30,FALSE,NA,"809723876741672961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nirvanahy",0,FALSE,FALSE,NA,NA
"RT @Bentler: https://t.co/QiSNQ7RkS8
Trump’s Wolves May Gather Around Obama’s Energy Nursery
#climate #policy #renewables https://t.co/SPsa…",FALSE,0,NA,2016-12-16 11:36:16,FALSE,NA,"809723815391612932",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chitownjoann",5,TRUE,FALSE,NA,NA
"Eco Daily is out! https://t.co/plmIeKTfWQ Featuring @tomelwhite @WychwoodGardens @siromega #climate #solar",FALSE,1,NA,2016-12-16 11:35:49,FALSE,NA,"809723704469032961",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","greenpact",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 11:35:34,FALSE,NA,"809723639377563648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ez4u2say_Janis",106,TRUE,FALSE,NA,NA
"RT @whereisdaz: People respond to this kind of messaging, why shouldn’t science embrace it too?
Nice one @KA_Nicholas
#climate #StandUpForS…",FALSE,0,NA,2016-12-16 11:35:12,FALSE,NA,"809723549489319936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chand_ashwini",11,TRUE,FALSE,NA,NA
"RT @AllanMargolin: MUST Read By @tomfriedman  - Trump's Appointments of flagrant #climate deniers is INEXCUSABLE https://t.co/6NQyVr4ZQ1 vi…",FALSE,0,NA,2016-12-16 11:34:33,FALSE,NA,"809723385487966209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ez4u2say_Janis",78,TRUE,FALSE,NA,NA
"RT @NERCscience: Scientist uses clam shells to help build 1,000-year record of #ocean #climate https://t.co/jSoth9pQ0o @IowaStateU",FALSE,0,NA,2016-12-16 11:33:24,FALSE,NA,"809723093874786305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darrenwoodiwiss",1,TRUE,FALSE,NA,NA
"RT @climatetruth: .@CNN: scientists, allies #StandUpForScience at #AGU16 &amp; preserve #climate data. @MichaelEMann @NaomiOreskes @CoralsNCave…",FALSE,0,NA,2016-12-16 11:33:21,FALSE,NA,"809723083187744772",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gilbert0181",13,TRUE,FALSE,NA,NA
"RT @JWSpry: Cold, Hot, Wet, Dry, Snow, Drought, Flood ~ its all ""Global Warming"" https://t.co/y7nyULi5qx #GlobalWarming  #Climate #SCAM @AG…",FALSE,0,NA,2016-12-16 11:32:21,FALSE,NA,"809722832376578049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChristinaEvangi",3,TRUE,FALSE,NA,NA
"RT @IsabellaLovin: My warmest congratulations @AminaJMohammed on appointment as UN Deputy secretary general! Great for #climate &amp; #agenda20…",FALSE,0,NA,2016-12-16 11:32:17,FALSE,NA,"809722815440187392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GPaulsson",12,TRUE,FALSE,NA,NA
"RT @nycjim: On #climate, Trump doesn’t want to listen to scientists; on Russia he won’t listen to intel experts. Detect a trend? https://t.…",FALSE,0,NA,2016-12-16 11:32:06,FALSE,NA,"809722766937165824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathyiniowa",376,TRUE,FALSE,NA,NA
"News: Global community supports record $75B package to #endpoverty w/ focus on #refugees, #climate https://t.co/Mpf9jNqLoR #IDAWorks",FALSE,5,NA,2016-12-16 11:30:37,FALSE,NA,"809722396609486848",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WorldBankSAsia",1,FALSE,FALSE,NA,NA
"RT @kigusky: 123m Americans, 45% of U.S GPD increasingly threatened by #climate impacts. See new @WRIClimate resilience roadmap https://t.c…",FALSE,0,NA,2016-12-16 11:29:50,FALSE,NA,"809722195714998272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeaceWestphalia",3,TRUE,FALSE,NA,NA
"RT @KenCaldeira: ""Bill Gates, Jack Ma and John Doerr are pouring $1 billion into a clean energy fund"" https://t.co/8ANIjNrEio #climate #ene…",FALSE,0,NA,2016-12-16 11:29:16,FALSE,NA,"809722055495139329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","hdpipke",41,TRUE,FALSE,NA,NA
"RT @marilyncroser: House Freedom Caucus wants #Trump to scrap 228 regs on #wages #climate #health https://t.co/qvO5wRBCDV - &amp; that's just i…",FALSE,0,NA,2016-12-16 11:29:11,FALSE,NA,"809722035752419328",NA,"<a href=""http://twitter.jobs-employment.info/"" rel=""nofollow"">tweetmachine101</a>","southafricajob4",1,TRUE,FALSE,NA,NA
"New Enviromation is up: https://t.co/G9HuH3yv2s #environment #sustainability #climate #grnbz #climatechange",FALSE,0,NA,2016-12-16 11:28:29,FALSE,NA,"809721856823611392",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Enviromation_UK",0,FALSE,FALSE,NA,NA
"RT @SouBundanga: It's still hot! Second hottest November in the NASA GISTemp record. Where's the ice age? #climate https://t.co/UgKcV20O37…",FALSE,0,NA,2016-12-16 11:28:13,FALSE,NA,"809721791778357249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisRapley3131",6,TRUE,FALSE,NA,NA
"#Mission:#Climate @ home &gt; Only buy recycleable plastic (by @greengoddess892) #ClimateChange #Tip #LoveOurPlanet",FALSE,0,NA,2016-12-16 11:28:01,FALSE,NA,"809721741320679424",NA,"<a href=""http://www.missionclimate.com/"" rel=""nofollow"">Mission:Climate</a>","MissionClimate",1,FALSE,FALSE,NA,NA
"RT @climatehawk1: .@NOAA’s 2016 Report Card: The Arctic is ""shouting change"" | @robertscribbler https://t.co/KSxAEIyC45 #climate #divest ht…",FALSE,0,NA,2016-12-16 11:27:52,FALSE,NA,"809721703563673604",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ex2Tory",46,TRUE,FALSE,NA,NA
"RT @andrewjgiles: Great stuff @PatConroy1 - calling out the PM as the fraud that he is on #climate (amongst other things): #auspol https://…",FALSE,0,NA,2016-12-16 11:27:50,FALSE,NA,"809721692440231936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammmw8",9,TRUE,FALSE,NA,NA
"RT @climatehawk1: Trump transition team says request for names of #climate scientists ‘not authorized’ https://t.co/6PLu0ZSm1B #divest http…",FALSE,0,NA,2016-12-16 11:27:46,FALSE,NA,"809721676887916544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ex2Tory",28,TRUE,FALSE,NA,NA
"RT @ClimateTruthNow: There's been no statistically significant warming in about 17 years. #climate",FALSE,0,NA,2016-12-16 11:27:38,FALSE,NA,"809721643790716929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TorreyDuke",1,TRUE,FALSE,NA,NA
